User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age
67627,345272609,10,The Return of the King,J. R. R. Tolkien,1977.0,Not Avail,http://images.amazon.com/images/P/0345272609.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345272609.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345272609.01.LZZZZZZZ.jpg,"kent, ohio, usa",32
67620,1740595904,10,The Kindness of Strangers (Armchair Reading),Don George,2003.0,Lonely Planet Publications,http://images.amazon.com/images/P/1740595904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1740595904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1740595904.01.LZZZZZZZ.jpg,"canberra, australian capital territory, australia",22
235935,373708122,10,"It Happened In Texas (Guaranteed Page-Turner) (Harlequin Superromance, 812)",Darlene Graham,1998.0,Harlequin,http://images.amazon.com/images/P/0373708122.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373708122.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373708122.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67547,312243359,10,We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda,Philip Gourevitch,1999.0,Picador USA,http://images.amazon.com/images/P/0312243359.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312243359.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312243359.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67547,031219532X,10,The Tribes of Palos Verdes : A Novel,Joy Nicholson,1998.0,St. Martin's Griffin,http://images.amazon.com/images/P/031219532X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031219532X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031219532X.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
235935,375421815,10,The Crazed: A Novel,HA JIN,2002.0,Pantheon,http://images.amazon.com/images/P/0375421815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375421815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375421815.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67547,312151144,10,Dreamhouse,Alison Habens,1997.0,Picador USA,http://images.amazon.com/images/P/0312151144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312151144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312151144.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
235935,375757430,10,Shades of Jade: A Novel,Gloria Mallette,2001.0,Villard Books,http://images.amazon.com/images/P/0375757430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375757430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375757430.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67547,140437371,10,The Complete Fairy Tales (Penguin Classics),George MacDonald,1999.0,Penguin Books,http://images.amazon.com/images/P/0140437371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140437371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140437371.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67547,66213673,10,Guarding the Moon: A Mother's First Year,Francesca Lia Block,2003.0,HarperResource,http://images.amazon.com/images/P/0066213673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0066213673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0066213673.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67547,006054578X,10,In Praise of Slowness : How A Worldwide Movement Is Challenging the Cult of Speed,Carl Honore,2004.0,HarperSanFrancisco,http://images.amazon.com/images/P/006054578X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006054578X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006054578X.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67543,1883929296,10,Embracing Heaven &amp; Earth: The Liberation Teachings of Andrew Cohen,Andrew Cohen,2000.0,Moksha Press,http://images.amazon.com/images/P/1883929296.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1883929296.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1883929296.01.LZZZZZZZ.jpg,"lenox, massachusetts, usa",32
67542,890439605,10,"Consumer Reports Buying Guide 2002 (Consumer Reports Buying Guide, 2002)",Consumer Reports,2001.0,Consumer Reports Books,http://images.amazon.com/images/P/0890439605.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890439605.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890439605.01.LZZZZZZZ.jpg,"northridge, california, usa",60
235935,439510112,10,Born Confused,Tanuja Desai Hidier,2003.0,Push,http://images.amazon.com/images/P/0439510112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439510112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439510112.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,440220602,10,The Chamber,John Grisham,1995.0,Dell Publishing Company,http://images.amazon.com/images/P/0440220602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220602.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,440235162,10,The Smoke Jumper,Nicholas Evans,2002.0,Dell Publishing Company,http://images.amazon.com/images/P/0440235162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235162.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67535,345413369,10,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,1998.0,Del Rey,http://images.amazon.com/images/P/0345413369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413369.01.LZZZZZZZ.jpg,"abington, ,",61
235935,446531413,10,On a Night Like This,Ellen Sussman,2004.0,Warner Books,http://images.amazon.com/images/P/0446531413.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446531413.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446531413.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,446611085,10,Suzanne's Diary for Nicholas,James Patterson,2003.0,Warner Books,http://images.amazon.com/images/P/0446611085.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611085.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611085.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,446679674,10,A Love' Like No Otha',Stephanie Perry Moore,2003.0,Walk Worthy Press,http://images.amazon.com/images/P/0446679674.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679674.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679674.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,451207874,10,When You Go Away (Nal Accent Novels),Jessica Barksdale Inclan,2003.0,New American Library,http://images.amazon.com/images/P/0451207874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451207874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451207874.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67515,451456750,10,Island in the Sea of Time,S. M. Stirling,1998.0,Roc,http://images.amazon.com/images/P/0451456750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456750.01.LZZZZZZZ.jpg,"oakland, california, usa",45
235935,452284449,10,The Virgin Blue,Tracy Chevalier,2003.0,Plume Books,http://images.amazon.com/images/P/0452284449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452284449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452284449.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,553295780,10,Fugitive Nights,Joseph Wambaugh,1996.0,Bantam Books,http://images.amazon.com/images/P/0553295780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553295780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553295780.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,743418174,10,Good in Bed,Jennifer Weiner,2002.0,Washington Square Press,http://images.amazon.com/images/P/0743418174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743418174.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67494,089480359X,10,Getting in: The First Comprehensive Step-By-Step Strategy Guide to Acceptance at the College of Your Choice,Paulo De Oliveira,1983.0,Workman Pub Co,http://images.amazon.com/images/P/089480359X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/089480359X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/089480359X.01.LZZZZZZZ.jpg,"sammamish, washington, usa",32
235935,373764154,10,"Dr. Dangerous (Marrying An M.D.) (Silhouette Desire, No. 1415)",Kristi Gold,2002.0,Silhouette,http://images.amazon.com/images/P/0373764154.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373764154.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373764154.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67547,385499833,10,The Solace of Leaving Early : A Novel,HAVEN KIMMEL,2002.0,Doubleday,http://images.amazon.com/images/P/0385499833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385499833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385499833.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67619,097436200X,10,The Why Are You Here Caf̩,John Strelecky,2003.0,Aspen Light Publishing,http://images.amazon.com/images/P/097436200X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/097436200X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/097436200X.01.LZZZZZZZ.jpg,"ridgecrest, california, usa",55
67547,385721676,10,Oryx and Crake,MARGARET ATWOOD,2004.0,Anchor,http://images.amazon.com/images/P/0385721676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385721676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385721676.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67615,553075624,10,Two Crowns for America,Katherine Kurtz,1996.0,Bantam Dell Pub Group,http://images.amazon.com/images/P/0553075624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553075624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553075624.01.LZZZZZZZ.jpg,"durham, maine, usa",32
67593,451459245,10,The Firebrand: A Novel,Marion Zimmer Bradley,2003.0,Roc,http://images.amazon.com/images/P/0451459245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451459245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451459245.01.LZZZZZZZ.jpg,"washington, missouri, usa",22
235901,1899179976,10,Going to Dolpo,Timothy Doyle,2003.0,Imperfect Music &amp; Literature/Aark Arts,http://images.amazon.com/images/P/1899179976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1899179976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1899179976.01.LZZZZZZZ.jpg,"milwaukee, wisconsin, usa",34
67591,679417397,10,1984 (Everyman's Library),GEORGE ORWELL,1992.0,Everyman's Library,http://images.amazon.com/images/P/0679417397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679417397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679417397.01.LZZZZZZZ.jpg,"edmonton, alberta,",32
235910,966268326,10,"The Naked Truth about Hedonism II: A Totally Unauthorized, Naughty But Nice Guide to Jamaica's Very Adult Resort, 2nd Edition",Chris Santilli,2001.0,"Scarlett, Oh! Publishing",http://images.amazon.com/images/P/0966268326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0966268326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0966268326.01.LZZZZZZZ.jpg,"bristow, virginia, usa",33
67591,552999059,10,AUTOMATED ALICE,Jeff Noon,2000.0,"Black Swan Books, Limited",http://images.amazon.com/images/P/0552999059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552999059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552999059.01.LZZZZZZZ.jpg,"edmonton, alberta,",32
67591,486290492,10,Sense and Sensibility (Dover Thrift Editions),Jane Austen,1995.0,Dover Publications,http://images.amazon.com/images/P/0486290492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486290492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486290492.01.LZZZZZZZ.jpg,"edmonton, alberta,",32
67591,486284735,10,Pride and Prejudice (Dover Thrift Editions),Jane Austen,1995.0,Dover Publications,http://images.amazon.com/images/P/0486284735.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486284735.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486284735.01.LZZZZZZZ.jpg,"edmonton, alberta,",32
67591,312141440,10,Vurt (Vurt),Jeff Noon,1996.0,St. Martin's Griffin,http://images.amazon.com/images/P/0312141440.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312141440.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312141440.01.LZZZZZZZ.jpg,"edmonton, alberta,",32
67591,60930535,10,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999.0,Perennial,http://images.amazon.com/images/P/0060930535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930535.01.LZZZZZZZ.jpg,"edmonton, alberta,",32
67581,425180964,10,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425180964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425180964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425180964.01.LZZZZZZZ.jpg,"buena park, california, usa",51
235929,312130279,10,The Bird Artist,Howard Norman,1995.0,Picador USA,http://images.amazon.com/images/P/0312130279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312130279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312130279.01.LZZZZZZZ.jpg,"duarte, california, usa",32
67547,1931686319,10,How to Behave: A Guide to Modern Manners for the Socially Challenged,Caroline Tiger,2003.0,Quirk Books,http://images.amazon.com/images/P/1931686319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1931686319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1931686319.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
235929,068484477X,10,STONES FROM THE RIVER,Ursula Hegi,1997.0,Touchstone,http://images.amazon.com/images/P/068484477X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068484477X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068484477X.01.LZZZZZZZ.jpg,"duarte, california, usa",32
67547,1879651319,10,Healing the Adult Child's Grieving Heart: 100 Practical Ideas After Your Parent Dies (Healing Your Grieving Heart series),"Alan D., Ph.D. Wolfelt",2002.0,Companion Press,http://images.amazon.com/images/P/1879651319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1879651319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1879651319.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67547,1587611198,10,"How to Be Happy, Dammit: A Cynic's Guide to Spiritual Happiness",Karen Salmansohn,2001.0,Celestial Arts,http://images.amazon.com/images/P/1587611198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1587611198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1587611198.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67547,1577310934,10,Women of Courage: Inspiring Stories from the Women Who Lived Them,Katherine Martin,1999.0,New World Library,http://images.amazon.com/images/P/1577310934.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577310934.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1577310934.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
67547,1575420848,10,Teen Angst? Naaah: A Quasi-Autobiography,Ned Vizzini,2000.0,Free Spirit Publishing,http://images.amazon.com/images/P/1575420848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575420848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575420848.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
235935,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,http://images.amazon.com/images/P/0060915544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060915544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060915544.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67547,812966929,10,Number9Dream,David Mitchell,2003.0,Random House Trade,http://images.amazon.com/images/P/0812966929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812966929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812966929.01.LZZZZZZZ.jpg,"sierra madre, california, usa",42
235935,142001740,10,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,http://images.amazon.com/images/P/0142001740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,312284683,10,Faking It,Jennifer Crusie,2002.0,St. Martin's Press,http://images.amazon.com/images/P/0312284683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312284683.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312284683.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
235935,345434498,10,Hostage,Robert Crais,2002.0,Fawcett Books,http://images.amazon.com/images/P/0345434498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434498.01.LZZZZZZZ.jpg,"bridgeton, new jersey, usa",43
67694,1558531564,10,"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live &amp; Learn &amp; Pass It on)",H. Jackson Brown,1992.0,Thomas Nelson,http://images.amazon.com/images/P/1558531564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558531564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558531564.01.LZZZZZZZ.jpg,"saint james city, florida, usa",44
67694,1558744592,10,A 4th Course of Chicken Soup for the Soul: 101 More Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1997.0,Health Communications,http://images.amazon.com/images/P/1558744592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744592.01.LZZZZZZZ.jpg,"saint james city, florida, usa",44
67694,1578591074,10,Encyclopedia of Death and the Afterlife,James Lewis,0.0,Visible Ink Press,http://images.amazon.com/images/P/1578591074.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1578591074.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1578591074.01.LZZZZZZZ.jpg,"saint james city, florida, usa",44
67840,671525832,10,Someone to Watch Over Me : A Novel,Judith McNaught,2003.0,Pocket,http://images.amazon.com/images/P/0671525832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671525832.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,671028375,10,Fatal Voyage,Kathy Reichs,2002.0,Pocket,http://images.amazon.com/images/P/0671028375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671028375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671028375.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,670813648,10,Misery,Stephen King,1990.0,Viking Books,http://images.amazon.com/images/P/0670813648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670813648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670813648.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,618129022,10,The Lord of the Rings (Movie Art Cover),J.R.R. Tolkien,2001.0,Houghton Mifflin Company,http://images.amazon.com/images/P/0618129022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618129022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618129022.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,060980877X,10,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),Jill Conner Browne,2003.0,Three Rivers Press,http://images.amazon.com/images/P/060980877X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/060980877X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/060980877X.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,060980619X,10,God Save the Sweet Potato Queens,JILL CONNER BROWNE,2001.0,Three Rivers Press,http://images.amazon.com/images/P/060980619X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/060980619X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/060980619X.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,609804138,10,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609804138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609804138.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,451208862,10,Dead Girls Don't Wear Diamonds (Blackbird Sisters Mysteries),Nancy Martin,2003.0,Signet Book,http://images.amazon.com/images/P/0451208862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208862.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,451208765,10,Sleep No More,Greg Iles,2003.0,Signet Book,http://images.amazon.com/images/P/0451208765.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208765.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208765.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,451207246,10,How to Murder a Millionaire,Nancy Martin,2002.0,Signet Book,http://images.amazon.com/images/P/0451207246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451207246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451207246.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,451206525,10,Dead Sleep,Greg Iles,2002.0,Signet Book,http://images.amazon.com/images/P/0451206525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451206525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451206525.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,449005615,10,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002.0,Ballantine Books,http://images.amazon.com/images/P/0449005615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449005615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449005615.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,446613266,10,Four Blind Mice,James Patterson,2003.0,Warner Books,http://images.amazon.com/images/P/0446613266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,446608890,10,Saving Faith,David Baldacci,2000.0,Warner Vision,http://images.amazon.com/images/P/0446608890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608890.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,446605980,10,The Last Day,Glenn Kleier,1998.0,Warner Vision,http://images.amazon.com/images/P/0446605980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446605980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446605980.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,441116663,10,Conan-Flame Knife,Robert E. Howard,1981.0,Ace Books,http://images.amazon.com/images/P/0441116663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441116663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441116663.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,441115772,10,Conan,Robert E. Howard,1982.0,Penguin Putnam~mass,http://images.amazon.com/images/P/0441115772.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441115772.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441115772.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,441114539,10,Conan of Cimmeria (Conan No. 2),Robert E. Howard,1993.0,Ace Books,http://images.amazon.com/images/P/0441114539.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441114539.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441114539.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,440215900,10,Walking After Midnight,KAREN ROBARDS,1995.0,Dell,http://images.amazon.com/images/P/0440215900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440215900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440215900.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,440128994,10,God Save the Child,Robert B. Parker,1994.0,Dell Publishing Company,http://images.amazon.com/images/P/0440128994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440128994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440128994.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,425194493,10,Flashback,Nevada Barr,2004.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425194493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425194493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425194493.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,042518904X,10,Widow's Walk,Robert B. Parker,2003.0,Berkley Publishing Group,http://images.amazon.com/images/P/042518904X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042518904X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042518904X.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,425177068,10,Family Honor,Robert B. Parker,2000.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425177068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425177068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425177068.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,425174018,10,Hush Money (Spenser Mysteries),Robert B. Parker,2000.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425174018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425174018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425174018.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,671431854,10,Fevre Dream,George R. R. Martin,1983.0,Pocket,http://images.amazon.com/images/P/0671431854.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671431854.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671431854.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,671545221,10,Selena: The Phenomenal Life and Tragic Death of the Tejano Music Queen,Clint Richmond,1995.0,Pocket,http://images.amazon.com/images/P/0671545221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671545221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671545221.01.LZZZZZZZ.jpg,"houston, texas, usa",50
67840,425162486,10,Small Vices,Robert B. Parker,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425162486.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425162486.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425162486.01.LZZZZZZZ.jpg,"houston, texas, usa",50
